Year,Month,Region_Name,Region_Code,Building_Use,Sell_Price,Sell_BA,Sell_PPA,Sell_PPP,Sell_Count,JS_Price,JS_BA,JS_PPA,JS_PPP,JS_Count,CR,CR_PPA,CR_PPP
2012,3,강북구,11305,단독다가구,45040.18,159.38,304.27,92.04,28,6369.86,48.95,135.28,40.92,355,14.14,44.46,44.46
2012,3,강북구,11305,아파트,31179.24,77.12,409.26,123.8,86,17982.26,75.93,239.35,72.4,239,57.67,58.48,58.48
2012,3,강북구,11305,연립다세대,15882.22,50.26,322.4,97.53,205,8684.84,51.77,169.73,51.34,221,54.68,52.65,52.64
2012,3,강북구,11305,오피스텔,10687.5,28.59,377.68,114.25,12,8400.0,32.61,261.86,79.21,2,78.6,69.33,69.33
2012,3,강서구,11500,단독다가구,58505.88,217.16,340.69,103.06,17,6660.42,58.9,128.45,38.86,288,11.38,37.7,37.71
2012,3,강서구,11500,아파트,33526.07,72.95,458.0,138.54,209,19707.59,71.9,279.47,84.54,676,58.78,61.02,61.02
2012,3,강서구,11500,연립다세대,16484.29,51.15,334.59,101.21,198,9822.64,49.85,204.57,61.88,349,59.59,61.14,61.14
2012,3,강서구,11500,오피스텔,13114.71,36.61,364.48,110.25,68,9002.56,33.6,279.64,84.59,39,68.64,76.72,76.73
2012,3,관악구,11620,단독다가구,54561.78,195.45,327.15,98.96,45,7854.76,46.14,192.49,58.23,572,14.4,58.84,58.84
2012,3,관악구,11620,아파트,34978.08,76.47,463.35,140.16,142,22195.89,76.73,297.12,89.88,316,63.46,64.12,64.13
2012,3,관악구,11620,연립다세대,18371.71,53.61,347.09,104.99,129,11650.62,51.52,239.44,72.43,242,63.42,68.98,68.99
2012,3,관악구,11620,오피스텔,11975.64,20.68,604.2,182.77,39,7775.0,24.15,365.83,110.66,64,64.92,60.55,60.55
2012,3,광진구,11215,단독다가구,78375.0,197.64,467.43,141.4,30,9217.99,48.5,206.76,62.55,578,11.76,44.23,44.24
2012,3,광진구,11215,아파트,65338.49,100.37,648.1,196.05,76,32777.97,87.79,377.73,114.26,295,50.17,58.28,58.28
2012,3,광진구,11215,연립다세대,22183.59,50.12,477.21,144.36,128,13903.28,52.59,281.91,85.28,229,62.67,59.07,59.07
2012,3,광진구,11215,오피스텔,19535.43,36.33,527.0,159.42,14,10961.54,40.95,307.16,92.92,13,56.11,58.28,58.29
2012,3,구로구,11530,단독다가구,42891.18,152.37,363.58,109.98,17,6181.22,52.83,130.5,39.47,245,14.41,35.89,35.89
2012,3,구로구,11530,아파트,28404.96,67.96,427.66,129.37,227,19524.8,74.46,265.9,80.43,534,68.74,62.18,62.17
2012,3,구로구,11530,연립다세대,16649.35,51.18,331.79,100.37,106,9521.79,52.77,187.14,56.61,179,57.19,56.4,56.4
2012,3,구로구,11530,오피스텔,17557.69,46.04,399.97,120.99,52,14333.33,48.57,310.94,94.06,78,81.64,77.74,77.74
2012,3,금천구,11545,단독다가구,51983.18,207.8,287.2,86.88,22,6010.75,48.36,136.8,41.38,279,11.56,47.63,47.63
2012,3,금천구,11545,아파트,26005.49,70.73,371.65,112.42,91,15778.49,72.07,221.05,66.87,186,60.67,59.48,59.48
2012,3,금천구,11545,연립다세대,17093.67,54.88,328.49,99.37,90,9771.72,52.59,194.0,58.69,99,57.17,59.06,59.06
2012,3,금천구,11545,오피스텔,12121.43,37.24,357.82,108.24,7,7393.75,29.51,276.53,83.65,16,61.0,77.28,77.28
2012,3,노원구,11350,단독다가구,42102.94,157.98,357.54,108.16,17,6612.04,52.22,141.15,42.7,152,15.7,39.48,39.48
2012,3,노원구,11350,아파트,25934.71,61.77,418.47,126.59,376,15306.19,62.5,244.18,73.87,1045,59.02,58.35,58.35
2012,3,노원구,11350,연립다세대,18013.39,51.76,372.83,112.78,79,11236.59,53.75,215.25,65.11,82,62.38,57.73,57.73
2012,3,노원구,11350,오피스텔,13792.5,36.26,391.66,118.48,20,11516.67,44.94,264.8,80.1,18,83.5,67.61,67.61
2012,3,도봉구,11320,단독다가구,46041.24,194.05,261.17,79.0,17,5890.04,58.24,112.65,34.08,173,12.79,43.13,43.14
2012,3,도봉구,11320,아파트,25711.2,68.06,377.24,114.12,205,15525.93,68.69,228.32,69.07,428,60.39,60.52,60.52
2012,3,도봉구,11320,연립다세대,15730.94,50.7,312.33,94.48,170,8557.34,49.76,174.13,52.67,143,54.4,55.75,55.75
2012,3,도봉구,11320,오피스텔,15338.26,43.81,358.08,108.32,23,9727.27,45.65,215.25,65.11,11,63.42,60.11,60.11
2012,3,동대문구,11230,단독다가구,47100.0,145.57,415.82,125.79,22,7226.09,46.89,169.06,51.14,345,15.34,40.66,40.66
2012,3,동대문구,11230,아파트,33762.7,76.46,456.63,138.13,152,22492.38,78.61,297.22,89.91,334,66.62,65.09,65.09
2012,3,동대문구,11230,연립다세대,18516.67,50.38,377.53,114.2,36,9982.35,51.93,204.4,61.83,68,53.91,54.14,54.14
2012,3,동대문구,11230,오피스텔,12354.87,30.61,409.58,123.9,39,8423.08,31.51,274.06,82.9,13,68.18,66.91,66.91
2012,3,동작구,11590,단독다가구,59639.62,173.53,387.58,117.24,26,8321.9,49.29,189.23,57.24,452,13.95,48.82,48.82
2012,3,동작구,11590,아파트,51143.42,83.53,610.48,184.67,168,26858.85,84.12,327.55,99.08,443,52.52,53.65,53.65
2012,3,동작구,11590,연립다세대,21462.39,54.03,410.54,124.19,113,12905.15,54.46,245.66,74.31,262,60.13,59.84,59.84
2012,3,동작구,11590,오피스텔,14425.45,31.51,459.15,138.89,11,9636.36,31.36,348.41,105.39,11,66.8,75.88,75.88
2012,3,마포구,11440,단독다가구,106196.3,171.08,814.07,246.26,23,8760.62,49.57,194.82,58.93,292,8.25,23.93,23.93
2012,3,마포구,11440,아파트,50454.68,77.64,637.08,192.72,157,28329.08,80.81,355.51,107.54,441,56.15,55.8,55.8
2012,3,마포구,11440,연립다세대,19828.09,43.84,503.3,152.25,110,11592.18,46.29,273.42,82.71,294,58.46,54.33,54.33
2012,3,마포구,11440,오피스텔,19034.29,38.53,496.73,150.26,70,14728.12,44.73,349.93,105.85,32,77.38,70.45,70.44
2012,3,서대문구,11410,단독다가구,52528.82,155.94,392.21,118.64,38,7263.01,47.82,175.69,53.15,246,13.83,44.79,44.8
2012,3,서대문구,11410,아파트,35240.91,77.25,462.57,139.93,117,21810.88,77.48,287.47,86.96,261,61.89,62.15,62.15
2012,3,서대문구,11410,연립다세대,17262.5,54.25,328.91,99.5,88,11312.9,54.07,214.22,64.8,155,65.53,65.13,65.13
2012,3,서대문구,11410,오피스텔,14497.5,27.45,532.01,160.93,20,17388.89,57.49,351.68,106.38,9,119.94,66.1,66.1
2012,3,서초구,11650,단독다가구,133685.71,251.65,556.96,168.48,7,12766.49,60.7,228.63,69.16,188,9.55,41.05,41.05
2012,3,서초구,11650,아파트,85110.47,97.07,883.27,267.19,172,40785.95,95.49,434.68,131.49,668,47.92,49.21,49.21
2012,3,서초구,11650,연립다세대,43963.0,68.11,645.17,195.16,50,18688.26,59.43,323.7,97.92,247,42.51,50.17,50.17
2012,3,서초구,11650,오피스텔,20976.92,36.14,605.74,183.23,52,18500.0,52.02,365.6,110.59,5,88.19,60.36,60.36
2012,3,성동구,11200,단독다가구,57607.22,163.44,437.79,132.43,18,8672.73,47.06,204.95,62.0,308,15.05,46.81,46.82
2012,3,성동구,11200,아파트,57481.97,82.45,631.39,191.0,139,27466.84,79.74,349.91,105.85,499,47.78,55.42,55.42
2012,3,성동구,11200,연립다세대,25114.29,53.73,475.3,143.78,28,10703.15,46.29,251.13,75.97,111,42.62,52.84,52.84
2012,3,성동구,11200,오피스텔,15539.47,36.98,445.91,134.89,19,10536.36,34.32,319.51,96.65,22,67.8,71.65,71.65
2012,3,성북구,11290,단독다가구,63964.67,155.33,446.9,135.19,52,7256.86,53.67,144.1,43.59,408,11.35,32.24,32.24
2012,3,성북구,11290,아파트,35407.47,77.28,461.75,139.68,234,21525.08,78.42,279.57,84.57,428,60.79,60.55,60.55
2012,3,성북구,11290,연립다세대,18945.65,57.07,337.4,102.06,92,9603.51,52.48,189.79,57.41,228,50.69,56.25,56.25
2012,3,성북구,11290,오피스텔,18971.75,46.63,433.4,131.1,4,9233.33,35.21,268.55,81.23,3,48.67,61.96,61.96
2012,3,송파구,11710,단독다가구,94450.0,320.58,310.38,93.89,7,8684.94,48.83,188.71,57.08,322,9.2,60.8,60.79
2012,3,송파구,11710,아파트,63758.58,78.21,842.58,254.88,253,30412.3,79.42,384.89,116.43,970,47.7,45.68,45.68
2012,3,송파구,11710,연립다세대,23841.73,52.27,462.15,139.8,139,13221.96,48.16,294.18,88.99,633,55.46,63.65,63.66
2012,3,송파구,11710,오피스텔,19540.0,36.8,549.64,166.27,20,13218.75,41.2,318.42,96.32,16,67.65,57.93,57.93
2012,3,양천구,11470,단독다가구,49850.0,160.41,334.66,101.23,10,6812.92,54.05,134.69,40.74,209,13.67,40.25,40.24
2012,3,양천구,11470,아파트,45805.44,83.06,544.03,164.57,222,24846.94,77.51,316.38,95.7,611,54.24,58.15,58.15
2012,3,양천구,11470,연립다세대,16469.42,51.4,325.86,98.57,138,10314.98,49.39,218.86,66.2,297,62.63,67.16,67.16
2012,3,양천구,11470,오피스텔,30460.61,60.13,472.89,143.05,33,20413.89,63.67,294.54,89.1,36,67.02,62.29,62.29
2012,3,영등포구,11560,단독다가구,48088.88,133.91,502.15,151.9,40,7495.47,46.53,174.13,52.67,331,15.59,34.68,34.67
2012,3,영등포구,11560,아파트,30710.13,55.26,612.81,185.38,268,24231.34,79.02,313.47,94.83,536,78.9,51.15,51.15
2012,3,영등포구,11560,연립다세대,19939.19,53.07,401.56,121.47,37,11552.11,47.38,265.23,80.23,71,57.94,66.05,66.05
2012,3,영등포구,11560,오피스텔,19362.5,46.48,429.45,129.91,84,16988.0,58.16,304.47,92.1,75,87.74,70.9,70.9
2012,3,용산구,11170,단독다가구,113447.37,203.57,638.73,193.22,19,8809.58,53.62,175.02,52.94,276,7.77,27.4,27.4
2012,3,용산구,11170,아파트,67173.17,85.66,813.79,246.17,71,32652.36,89.31,367.88,111.28,212,48.61,45.21,45.2
2012,3,용산구,11170,연립다세대,49306.97,68.84,694.31,210.03,32,13261.58,56.16,237.44,71.83,177,26.9,34.2,34.2
2012,3,용산구,11170,오피스텔,24748.08,38.46,644.12,194.84,26,15000.0,30.25,495.38,149.86,3,60.61,76.91,76.91
2012,3,은평구,11380,단독다가구,40299.8,142.65,324.68,98.22,51,7277.3,54.74,139.94,42.33,348,18.06,43.1,43.1
2012,3,은평구,11380,아파트,34409.94,78.38,439.16,132.85,214,19041.83,79.87,240.33,72.7,372,55.34,54.72,54.72
2012,3,은평구,11380,연립다세대,16376.27,48.58,356.82,107.94,395,9423.25,51.05,191.2,57.84,443,57.54,53.58,53.59
2012,3,은평구,11380,오피스텔,10169.23,26.03,405.72,122.73,13,7576.92,29.39,261.73,79.17,13,74.51,64.51,64.51
2012,3,종로구,11110,단독다가구,69188.24,142.42,812.46,245.77,17,9613.68,53.64,192.19,58.14,95,13.89,23.66,23.66
2012,3,종로구,11110,아파트,49112.9,81.39,582.13,176.09,31,32230.59,91.27,342.53,103.62,85,65.63,58.84,58.84
2012,3,종로구,11110,연립다세대,32608.89,72.32,393.79,119.12,45,15629.9,62.85,246.19,74.47,97,47.93,62.52,62.52
2012,3,종로구,11110,오피스텔,21185.66,37.42,558.93,169.08,41,10187.5,29.69,348.37,105.38,8,48.09,62.33,62.33
2012,3,중구,11140,단독다가구,80466.67,167.8,621.08,187.88,12,10634.62,57.5,199.54,60.36,104,13.22,32.13,32.13
2012,3,중구,11140,아파트,63276.21,98.7,631.66,191.08,63,30110.96,85.17,362.76,109.74,146,47.59,57.43,57.43
2012,3,중구,11140,연립다세대,20927.78,54.57,394.56,119.36,18,12656.76,55.74,241.82,73.15,37,60.48,61.29,61.29
2012,3,중구,11140,오피스텔,21448.75,43.48,504.64,152.65,24,8833.33,24.56,355.98,107.68,6,41.18,70.54,70.54
2012,3,중랑구,11260,단독다가구,50304.0,185.84,292.46,88.47,50,7012.85,52.5,142.45,43.09,537,13.94,48.71,48.71
2012,3,중랑구,11260,아파트,29510.8,71.82,416.22,125.91,176,15719.43,71.09,222.43,67.29,523,53.27,53.44,53.44
2012,3,중랑구,11260,연립다세대,18687.85,48.35,395.2,119.55,177,10527.61,50.64,225.38,68.18,163,56.33,57.03,57.03
2012,3,중랑구,11260,오피스텔,13057.5,37.16,355.56,107.56,8,7666.67,34.16,225.88,68.33,6,58.71,63.53,63.53
2012,4,강남구,11680,단독다가구,168823.08,266.15,705.75,213.49,13,13057.29,68.73,222.56,67.32,192,7.73,31.54,31.53
2012,4,강남구,11680,아파트,82154.49,77.94,1083.82,327.86,264,37096.73,81.65,443.95,134.29,840,45.15,40.96,40.96
2012,4,강남구,11680,연립다세대,30144.43,52.52,584.42,176.79,54,16844.81,53.09,335.54,101.5,183,55.88,57.41,57.41
2012,4,강남구,11680,오피스텔,24240.32,39.12,620.6,187.73,62,24500.0,58.65,424.45,128.4,9,101.07,68.39,68.4
2012,4,강동구,11740,단독다가구,76578.42,233.82,346.47,104.81,19,7465.97,49.88,169.99,51.42,335,9.75,49.06,49.06
2012,4,강동구,11740,아파트,44314.92,73.28,637.94,192.98,193,21526.51,75.71,284.49,86.06,516,48.58,44.6,44.6
2012,4,강동구,11740,연립다세대,21859.04,53.21,424.72,128.48,83,13468.82,52.94,281.4,85.12,170,61.62,66.26,66.25
2012,4,강동구,11740,오피스텔,14301.44,30.91,473.87,143.34,25,10906.25,31.7,354.86,107.35,16,76.26,74.89,74.89
2012,4,강북구,11305,단독다가구,35019.0,111.54,376.11,113.77,25,6408.2,48.88,137.28,41.53,311,18.3,36.5,36.5
2012,4,강북구,11305,아파트,29651.98,75.47,396.7,120.0,81,17780.17,75.63,240.61,72.79,202,59.96,60.65,60.66
2012,4,강북구,11305,연립다세대,15493.71,49.39,315.27,95.37,143,8773.37,51.77,170.43,51.56,199,56.63,54.06,54.06
2012,4,강북구,11305,오피스텔,10827.69,31.02,357.08,108.02,13,6785.71,34.38,200.28,60.59,7,62.67,56.09,56.09
2012,4,강서구,11500,단독다가구,63800.0,237.3,362.11,109.54,18,6693.97,57.12,129.11,39.06,232,10.49,35.65,35.66
2012,4,강서구,11500,아파트,31961.44,70.35,454.7,137.55,178,19605.86,71.86,277.64,83.99,578,61.34,61.06,61.06
2012,4,강서구,11500,연립다세대,15023.07,45.82,369.19,111.68,189,9994.75,51.43,201.02,60.81,262,66.53,54.45,54.45
2012,4,강서구,11500,오피스텔,11604.71,32.38,371.34,112.33,52,10667.39,38.63,278.16,84.14,46,91.92,74.91,74.9
2012,4,관악구,11620,단독다가구,66791.5,227.71,296.11,89.57,40,7656.2,44.45,193.58,58.56,395,11.46,65.37,65.38
2012,4,관악구,11620,아파트,33855.38,77.04,445.09,134.64,104,21993.41,77.13,293.41,88.76,303,64.96,65.92,65.92
2012,4,관악구,11620,연립다세대,18509.29,55.88,331.08,100.15,91,11219.53,51.61,227.37,68.78,215,60.62,68.68,68.68
2012,4,관악구,11620,오피스텔,13100.0,25.16,544.83,164.81,25,7378.0,23.61,322.39,97.52,50,56.32,59.17,59.17
2012,4,광진구,11215,단독다가구,64595.45,201.21,361.9,109.47,22,9258.7,48.56,206.58,62.49,426,14.33,57.08,57.08
2012,4,광진구,11215,아파트,54572.33,83.69,642.89,194.48,70,30917.49,82.1,379.47,114.79,223,56.65,59.03,59.02
2012,4,광진구,11215,연립다세대,23366.35,53.08,454.14,137.38,104,14207.45,55.94,278.9,84.37,188,60.8,61.41,61.41
2012,4,광진구,11215,오피스텔,15640.0,35.42,457.68,138.45,10,12028.57,38.28,293.64,88.83,35,76.91,64.16,64.16
2012,4,구로구,11530,단독다가구,56282.0,251.94,285.6,86.4,10,6309.64,51.06,136.79,41.38,197,11.21,47.9,47.89
2012,4,구로구,11530,아파트,30076.87,69.08,441.09,133.43,159,18880.2,72.65,264.25,79.93,404,62.77,59.91,59.9
2012,4,구로구,11530,연립다세대,18222.25,56.12,328.63,99.41,71,9322.33,52.85,182.43,55.19,150,51.16,55.51,55.52
2012,4,구로구,11530,오피스텔,15787.95,41.95,391.28,118.36,39,13328.12,46.89,313.05,94.7,64,84.42,80.01,80.01
2012,4,금천구,11545,단독다가구,61775.0,258.78,251.83,76.18,12,5876.74,49.3,133.77,40.47,258,9.51,53.12,53.12
2012,4,금천구,11545,아파트,26222.06,73.46,362.16,109.55,68,16179.19,74.86,219.36,66.35,161,61.7,60.57,60.57
2012,4,금천구,11545,연립다세대,16926.12,49.86,351.54,106.34,67,9750.51,49.54,215.86,65.3,99,57.61,61.4,61.41
2012,4,금천구,11545,오피스텔,11366.67,36.25,341.34,103.26,6,8246.15,37.35,238.65,72.19,13,72.55,69.92,69.91
2012,4,노원구,11350,단독다가구,40568.89,165.98,292.54,88.49,18,6719.83,53.46,134.47,40.68,116,16.56,45.97,45.97
2012,4,노원구,11350,아파트,26180.85,62.44,414.47,125.38,301,15297.93,63.31,241.11,72.94,843,58.43,58.17,58.18
2012,4,노원구,11350,연립다세대,17373.4,54.44,310.97,94.07,47,10520.99,55.84,188.49,57.02,81,60.56,60.61,60.61
2012,4,노원구,11350,오피스텔,14004.76,37.58,382.81,115.8,21,10000.0,38.88,265.12,80.2,11,71.4,69.26,69.26
2012,4,도봉구,11320,단독다가구,64271.76,242.29,340.4,102.97,17,6139.75,60.98,113.05,34.2,161,9.55,33.21,33.21
2012,4,도봉구,11320,아파트,25137.36,69.26,363.88,110.07,161,15067.48,68.02,222.91,67.43,329,59.94,61.26,61.26
2012,4,도봉구,11320,연립다세대,14657.03,49.33,302.72,91.57,91,8547.95,48.29,178.44,53.98,146,58.32,58.95,58.95
2012,4,도봉구,11320,오피스텔,15430.0,44.15,364.47,110.25,15,12000.0,56.8,208.7,63.13,4,77.77,57.26,57.26
2012,4,동대문구,11230,단독다가구,48070.76,159.01,420.12,127.09,42,7637.18,49.13,170.39,51.54,273,15.89,40.56,40.55
2012,4,동대문구,11230,아파트,37055.29,79.14,480.44,145.34,190,21963.43,80.13,281.73,85.22,265,59.27,58.64,58.63
2012,4,동대문구,11230,연립다세대,17117.4,49.86,352.88,106.75,48,10590.91,53.13,207.32,62.71,66,61.87,58.75,58.74
2012,4,동대문구,11230,오피스텔,11734.0,30.78,398.34,120.5,25,8300.0,27.13,312.79,94.62,20,70.73,78.52,78.52
2012,4,동작구,11590,단독다가구,110220.36,170.51,871.12,263.51,131,8171.23,48.19,185.15,56.01,359,7.41,21.25,21.26
2012,4,동작구,11590,아파트,47955.45,84.49,572.76,173.26,132,27050.0,81.63,338.97,102.54,330,56.41,59.18,59.18
2012,4,동작구,11590,연립다세대,22706.33,58.59,400.54,121.16,79,12492.75,50.81,262.77,79.49,193,55.02,65.6,65.61
2012,4,동작구,11590,오피스텔,19033.33,43.74,443.08,134.03,3,11187.5,29.68,412.91,124.9,8,58.78,93.19,93.19
2012,4,마포구,11440,단독다가구,72990.83,169.24,496.32,150.14,24,8784.05,48.36,189.56,57.34,279,12.03,38.19,38.19
2012,4,마포구,11440,아파트,56773.83,83.96,664.36,200.97,144,27314.68,79.22,352.12,106.52,327,48.11,53.0,53.0
2012,4,마포구,11440,연립다세대,21488.4,49.37,466.97,141.26,90,11402.13,46.05,266.42,80.59,235,53.06,57.05,57.05
2012,4,마포구,11440,오피스텔,29204.43,68.88,446.43,135.04,98,11305.56,32.95,384.82,116.41,18,38.71,86.2,86.2
2012,4,서대문구,11410,단독다가구,48547.92,146.81,382.52,115.71,24,8129.41,52.19,171.47,51.87,187,16.75,44.83,44.83
2012,4,서대문구,11410,아파트,37029.25,77.9,487.02,147.32,102,19938.36,71.67,281.14,85.04,200,53.84,57.73,57.72
2012,4,서대문구,11410,연립다세대,14541.15,39.37,458.31,138.64,130,11405.19,56.49,212.67,64.33,135,78.43,46.4,46.4
2012,4,서대문구,11410,오피스텔,16427.92,29.57,572.04,173.04,24,12500.0,42.24,340.63,103.04,7,76.09,59.55,59.55
2012,4,서초구,11650,단독다가구,246115.83,453.63,527.09,159.44,6,13239.31,62.85,227.17,68.72,175,5.38,43.1,43.1
2012,4,서초구,11650,아파트,91251.9,103.65,878.76,265.82,153,40660.94,97.37,424.59,128.44,553,44.56,48.32,48.32
2012,4,서초구,11650,연립다세대,34220.45,66.79,620.14,187.59,22,17818.97,59.05,309.8,93.71,195,52.07,49.96,49.95
2012,4,서초구,11650,오피스텔,22509.65,37.56,591.34,178.88,57,14083.33,39.52,355.03,107.4,6,62.57,60.04,60.04
2012,4,성동구,11200,단독다가구,65013.5,166.58,555.26,167.96,20,8581.78,49.43,198.01,59.9,258,13.2,35.66,35.66
2012,4,성동구,11200,아파트,52453.77,81.49,600.94,181.79,128,27794.29,79.62,353.9,107.06,404,52.99,58.89,58.89
2012,4,성동구,11200,연립다세대,20900.0,45.86,476.88,144.26,28,11722.09,48.84,268.9,81.34,86,56.09,56.39,56.38
2012,4,성동구,11200,오피스텔,13740.87,27.13,515.59,155.97,23,11527.78,36.41,326.52,98.77,18,83.89,63.33,63.33
2012,4,성북구,11290,단독다가구,61388.51,152.2,482.99,146.1,43,7588.48,53.42,150.12,45.41,382,12.36,31.08,31.08
2012,4,성북구,11290,아파트,35251.75,76.55,461.91,139.73,181,21518.78,78.46,280.93,84.98,410,61.04,60.82,60.82
2012,4,성북구,11290,연립다세대,18232.88,59.79,310.63,93.96,59,9739.57,53.84,186.19,56.32,187,53.42,59.94,59.94
2012,4,송파구,11710,단독다가구,99637.5,295.23,441.0,133.4,8,8775.4,51.66,182.99,55.35,252,8.81,41.49,41.49
2012,4,송파구,11710,아파트,65773.67,77.44,874.37,264.5,281,31331.97,82.23,382.79,115.79,760,47.64,43.78,43.78
2012,4,송파구,11710,연립다세대,23756.62,51.27,475.93,143.97,108,13225.78,47.41,293.6,88.81,481,55.67,61.69,61.69
2012,4,송파구,11710,오피스텔,21533.39,30.06,781.99,236.55,54,10250.0,32.36,312.2,94.44,12,47.6,39.92,39.92
2012,4,양천구,11470,단독다가구,62611.62,232.6,279.15,84.44,24,7227.65,55.36,139.8,42.29,170,11.54,50.08,50.08
2012,4,양천구,11470,아파트,41740.75,77.65,536.51,162.29,177,24663.55,79.23,308.38,93.29,498,59.09,57.48,57.48
2012,4,양천구,11470,연립다세대,16969.67,49.86,348.63,105.46,122,10286.81,50.06,212.73,64.35,235,60.62,61.02,61.02
2012,4,양천구,11470,오피스텔,19199.95,46.48,395.78,119.72,21,26800.0,76.08,337.99,102.24,27,139.58,85.4,85.4
2012,4,영등포구,11560,단독다가구,51490.62,138.85,451.74,136.65,32,7594.98,45.19,183.66,55.56,279,14.75,40.66,40.66
2012,4,영등포구,11560,아파트,43318.7,77.01,552.19,167.04,154,24918.97,81.48,308.29,93.26,398,57.52,55.83,55.83
2012,4,영등포구,11560,연립다세대,17918.97,47.58,403.83,122.16,29,10709.33,45.25,279.42,84.52,75,59.77,69.19,69.19
2012,4,영등포구,11560,오피스텔,21253.33,48.45,453.06,137.05,60,16579.57,55.78,312.69,94.59,93,78.01,69.02,69.02
2012,4,용산구,11170,단독다가구,69300.0,161.24,761.73,230.43,15,8542.71,51.46,177.09,53.57,199,12.33,23.25,23.25
2012,4,용산구,11170,아파트,82939.04,101.96,797.62,241.28,57,33364.42,94.54,357.17,108.04,163,40.23,44.78,44.78
2012,4,용산구,11170,연립다세대,30876.79,55.81,570.22,172.49,28,12375.67,54.36,243.12,73.54,150,40.08,42.64,42.63
2012,4,용산구,11170,오피스텔,22344.74,38.19,593.39,179.5,19,16875.0,49.43,386.01,116.77,12,75.52,65.05,65.05
2012,4,은평구,11380,단독다가구,40776.74,122.26,334.26,101.11,50,7094.18,54.39,134.35,40.64,322,17.4,40.19,40.19
2012,4,은평구,11380,아파트,34300.28,77.56,443.65,134.21,128,20693.62,85.82,245.26,74.19,256,60.33,55.28,55.28
2012,4,은평구,11380,연립다세대,16741.19,50.18,347.65,105.16,243,9453.55,50.33,195.42,59.11,366,56.47,56.21,56.21
2012,4,은평구,11380,오피스텔,11174.17,33.34,348.68,105.48,12,7080.0,27.53,258.88,78.31,15,63.36,74.25,74.24
2012,4,종로구,11110,단독다가구,107502.57,127.18,788.9,238.64,23,9908.82,51.26,211.0,63.83,102,9.22,26.75,26.75
2012,4,종로구,11110,아파트,43962.45,77.89,548.42,165.9,38,31518.57,88.9,343.32,103.86,70,71.69,62.6,62.6
2012,4,종로구,11110,연립다세대,27119.15,66.74,409.6,123.9,47,16211.51,60.59,257.34,77.85,91,59.78,62.83,62.83
2012,4,종로구,11110,오피스텔,24687.1,42.83,569.45,172.26,31,19500.0,45.4,434.09,131.32,4,78.99,76.23,76.23
2012,4,중구,11140,단독다가구,58014.85,96.41,886.37,268.13,13,9716.18,55.37,201.76,61.03,68,16.75,22.76,22.76
2012,4,중구,11140,아파트,52314.52,87.64,605.15,183.06,48,28603.31,82.56,347.23,105.04,121,54.68,57.38,57.38
2012,4,중구,11140,연립다세대,27350.0,69.45,428.85,129.73,14,13915.79,55.96,253.15,76.58,38,50.88,59.03,59.03
2012,4,중구,11140,오피스텔,24089.77,45.98,537.91,162.72,22,18000.0,53.17,342.77,103.69,3,74.72,63.72,63.72
2012,4,중랑구,11260,단독다가구,47285.98,172.05,300.0,90.75,60,7155.83,52.23,145.58,44.04,403,15.13,48.53,48.53
2012,4,중랑구,11260,아파트,27625.67,68.22,406.38,122.93,108,18070.2,73.26,250.81,75.87,262,65.41,61.72,61.72
2012,4,중랑구,11260,연립다세대,18155.4,47.58,403.97,122.2,96,10501.68,50.33,227.0,68.67,119,57.84,56.19,56.19
2012,4,중랑구,11260,오피스텔,13680.0,36.51,378.6,114.53,11,6940.0,31.37,232.45,70.32,5,50.73,61.4,61.4
2012,5,강남구,11680,단독다가구,260300.0,313.32,1022.9,309.43,10,12499.39,67.43,224.18,67.81,163,4.8,21.92,21.91
2012,5,강남구,11680,아파트,91325.51,84.71,1083.33,327.71,265,39321.63,85.19,455.11,137.67,867,43.06,42.01,42.01
2012,5,강남구,11680,연립다세대,41240.91,60.33,682.53,206.47,44,16646.12,51.78,337.56,102.11,206,40.36,49.46,49.46
2012,5,강남구,11680,오피스텔,28860.66,42.83,654.39,197.95,61,34837.5,75.79,419.1,126.78,8,120.71,64.04,64.05
2012,5,강동구,11740,단독다가구,70927.27,247.7,299.4,90.57,22,7725.5,53.77,161.87,48.96,302,10.89,54.06,54.06
2012,5,강동구,11740,아파트,39845.5,68.42,609.65,184.42,257,20794.39,74.25,281.36,85.11,479,52.19,46.15,46.15
2012,5,강동구,11740,연립다세대,19463.37,41.48,514.85,155.74,95,13210.98,51.12,278.44,84.23,164,67.88,54.08,54.08
2012,5,강동구,11740,오피스텔,14107.45,29.58,482.07,145.83,22,11324.0,39.33,312.35,94.49,25,80.27,64.79,64.79
2012,5,강북구,11305,단독다가구,45639.62,154.74,360.93,109.18,39,6841.84,49.1,142.31,43.05,288,14.99,39.43,39.43
2012,5,강북구,11305,아파트,27620.16,70.93,392.47,118.72,62,18810.87,76.91,250.36,75.73,233,68.11,63.79,63.79
2012,5,강북구,11305,연립다세대,16614.89,51.89,324.99,98.31,178,8374.86,50.07,172.81,52.27,179,50.41,53.17,53.17
2012,5,강북구,11305,오피스텔,10243.5,31.38,335.25,101.42,8,7400.0,39.57,187.68,56.77,5,72.24,55.98,55.98
2012,5,강서구,11500,단독다가구,58055.88,192.28,315.3,95.38,17,6601.99,58.04,124.47,37.65,196,11.37,39.48,39.47
2012,5,강서구,11500,아파트,30880.82,67.21,461.66,139.65,181,19722.28,71.75,278.0,84.09,500,63.87,60.22,60.21
