학교명,학교급구분,소재지도로명주소,위도,경도,Region_Name
단국대학교사범대학부속고등학교,고등학교,서울특별시 강남구 도곡로64길 21 . 단대부고  (대치동),37.49549061,127.0562354,강남구
원묵고등학교,고등학교,서울특별시 중랑구 숙선옹주로 82 . 원묵고등학교 (묵동),37.61543287,127.0860371,중랑구
홍익디자인고등학교,고등학교,서울특별시 마포구 성미산로 111 (연남동),37.56273392,126.9196795,마포구
영락고등학교,고등학교,서울특별시 관악구 청룡16길 25 . 영락고등학교 (봉천동),37.47630917,126.9441949,관악구
은광여자고등학교,고등학교,서울특별시 강남구 남부순환로359길 36 (도곡동),37.48856855,127.0353764,강남구
대광고등학교,고등학교,서울특별시 동대문구 안암로 6 . 대광고등학교 (신설동),37.57764292,127.0244386,동대문구
선덕고등학교,고등학교,서울특별시 도봉구 시루봉로 53 .  선덕고등학교 (쌍문동),37.65452068,127.0266221,도봉구
화곡고등학교,고등학교,서울특별시 강서구 강서로45길 69 (내발산동),37.54803554,126.832026,강서구
광영고등학교,고등학교,서울특별시 양천구 남부순환로30길 17 (신월동.광영고등학교),37.53760656,126.8241065,양천구
광영여자고등학교,고등학교,서울특별시 양천구 남부순환로30길 17 . 광영여자고등학교 (신월동),37.53757548,126.8232464,양천구
숭의여자고등학교,고등학교,서울특별시 동작구 여의대방로36길 79 . 숭의여자고등학교 (대방동),37.50783886,126.9288331,동작구
서울로봇고등학교,고등학교,서울특별시 강남구 광평로20길 63 서울로봇고등학교 (일원동),37.48069615,127.0843315,강남구
수도전기공업고등학교,고등학교,서울특별시 강남구 개포로 410 . 수도전기공업고등학교 (개포동),37.48609632,127.0638047,강남구
구일고등학교,고등학교,서울특별시 구로구 구일로 90-51 (구로동),37.49391478,126.8739452,구로구
서서울생활과학고등학교,고등학교,서울특별시 구로구 오리로 1355-10 . 서서울생활과학고등학교 (궁동),37.50374092,126.8282007,구로구
영동고등학교,고등학교,서울특별시 강남구 선릉로 742 (청담동. 영동고등학교),37.5206269,127.0419943,강남구
재현고등학교,고등학교,서울특별시 노원구 덕릉로82길 64 . 재현고등학교 (중계동),37.660214,127.0796775,노원구
영락의료과학고등학교,고등학교,서울특별시 관악구 청룡16길 25 . 영락의료과학고등학교,37.47658804,126.9448543,관악구
휘경공업고등학교,고등학교,서울특별시 동대문구 겸재로 21 . 휘경공업고등학교 (휘경동),37.58521558,127.0700007,동대문구
서울여자상업고등학교,고등학교,서울특별시 관악구 관악로 85 (봉천동.서울여자상업고등학교),37.47240474,126.9506004,관악구
동덕여자고등학교,고등학교,서울특별시 서초구 효령로2길 123-5 . 동덕여자고등학교 (방배동),37.47583666,126.992496,서초구
경동고등학교,고등학교,서울특별시 성북구 보문로29길 49 (삼선동3가. 경동고등학교),37.58582354,127.0149687,성북구
동명여자고등학교,고등학교,서울특별시 은평구 통일로 793 (대조동. 동명여자고등학교),37.61450966,126.9250428,은평구
인헌고등학교,고등학교,서울특별시 관악구 인헌9길 74 (봉천동.인헌고등학교),37.47164063,126.9697945,관악구
서울과학고등학교,고등학교,서울특별시 종로구 혜화로 63 (명륜1가),37.59172336,126.9981214,종로구
경희여자고등학교,고등학교,서울특별시 동대문구 경희대로 26 . 경희여자고등학교  (회기동.경희대학교),37.59467402,127.0509009,동대문구
고척고등학교,고등학교,서울특별시 구로구 중앙로15길 162 (고척동. 고척고등학교),37.50897724,126.851306,구로구
개포고등학교,고등학교,서울특별시 강남구 개포로 402 (개포동. 개포고등학교),37.48495285,127.0592181,강남구
송곡고등학교,고등학교,서울특별시 중랑구 양원역로 50 (망우동),37.60540379,127.1072659,중랑구
경복비즈니스고등학교,고등학교,서울특별시 강서구 화곡로 379 (등촌동131),37.55802536,126.8525287,강서구
해성여자고등학교,고등학교,서울특별시 동대문구 전농로20길 31 (전농동.해성여자고등학교),37.58123233,127.0566721,동대문구
진명여자고등학교,고등학교,서울특별시 양천구 목동로 170 . 진명여자고등학교 (목동),37.52381306,126.8661298,양천구
용화여자고등학교,고등학교,서울특별시 노원구 동일로 1461 . 용화여자고등학교 (상계동.용화여자고등학교),37.65877418,127.0583806,노원구
서울대학교사범대학부설고등학교,고등학교,서울특별시 성북구 월곡로 6 (종암동),37.59338533,127.0382522,성북구
석관고등학교,고등학교,서울특별시 성북구 한천로70길 30 . 석관고등학교 (석관동),37.6096418,127.0665343,성북구
대진디자인고등학교,고등학교,서울특별시 강남구 광평로39길 93 (수서동.대진디자인고등학교),37.49070951,127.0961005,강남구
해성국제컨벤션고등학교,고등학교,서울특별시 동대문구 전농로20길 31 . 해성국제컨벤션고등학교 (전농동),37.58174873,127.057254,동대문구
등촌고등학교,고등학교,서울특별시 강서구 공항대로39길 115 . 등촌고등학교 (등촌동),37.56274214,126.8449019,강서구
인덕과학기술고등학교,고등학교,서울특별시 노원구 초안산로 12 . 인덕과학기술고등학교 (월계동),37.63207948,127.0560862,노원구
휘경여자고등학교,고등학교,서울특별시 동대문구 한천로 247 (휘경동.휘경여자고등학교),37.58355605,127.0663086,동대문구
경문고등학교,고등학교,서울특별시 동작구 동작대로 171 . 경문고등학교 (동작동),37.49258942,126.9815423,동작구
배문고등학교,고등학교,서울특별시 용산구 효창원로 258 (서계동),37.54999783,126.9646239,용산구
정화여자상업고등학교,고등학교,서울특별시 동대문구 홍릉로15길 50 정화여자상업고등학교 (제기동),37.58595808,127.0407595,동대문구
덕원여자고등학교,고등학교,서울특별시 강서구 강서로45길 91-44 . 덕원여자고등학교 (내발산동),37.5482012,126.8285995,강서구
동작고등학교,고등학교,서울특별시 동작구 솔밭로 51 (사당동.동작고등학교),37.48190069,126.9653194,동작구
오류고등학교,고등학교,서울특별시 구로구 오리로21길 2 (궁동. 오류고등학교),37.50026298,126.828196,구로구
문일고등학교,고등학교,서울특별시 금천구 시흥대로47길 45 (시흥동),37.44914501,126.8990721,금천구
대일고등학교,고등학교,서울특별시 강서구 등촌로 105 (등촌동.대일고등학교),37.53918801,126.8628558,강서구
한가람고등학교,고등학교,서울특별시 양천구 목동서로 15 한가람고등학교 (목동),37.53775546,126.8838877,양천구
당곡고등학교,고등학교,서울특별시 관악구 봉천로21길 108 . 당곡고등학교 (봉천동),37.49193742,126.9347167,관악구
광신방송예술고등학교,고등학교,서울특별시 관악구 광신길 141 (신림동. 광신방송예술고등학교),37.46577693,126.9247246,관악구
서울미술고등학교,고등학교,서울특별시 관악구 남부순환로247길 26 (봉천동.서울미술고등학교),37.47692079,126.9672486,관악구
경인고등학교,고등학교,서울특별시 구로구 경인로46길 31. 경인고등학교(고척동),37.49641705,126.8658108,구로구
중화고등학교,고등학교,서울특별시 중랑구 봉화산로27길 62 (중화동. 중화고등학교),37.60476638,127.0830568,중랑구
경희고등학교,고등학교,서울특별시 동대문구 경희대로 26 (회기동. 경희고등학교),37.59501183,127.0549057,동대문구
성동고등학교,고등학교,서울특별시 중구 퇴계로90길 17 . 성동고등학교 (신당동),37.56411643,127.0228464,중구
양재고등학교,고등학교,서울특별시 서초구 남부순환로346길 9 (서초동.양재고등학교),37.48293174,127.0328864,서초구
미림여자정보과학고등학교,고등학교,서울특별시 관악구 호암로 546 (신림동),37.46644063,126.9327248,관악구
가락고등학교,고등학교,서울특별시 송파구 송이로 42 (송파동.가락고등학교),37.50123222,127.1169042,송파구
신림고등학교,고등학교,서울특별시 관악구 문성로 119 . 신림고등학교 (신림동),37.47854994,126.9175132,관악구
배명고등학교,고등학교,서울특별시 송파구 삼학사로 11 (삼전동),37.49881138,127.0956575,송파구
오산고등학교,고등학교,서울특별시 용산구 보광로7길 17 (보광동),37.52350529,126.999589,용산구
동명생활경영고등학교,고등학교,서울특별시 은평구 통일로 793 (대조동),37.61383099,126.9246425,은평구
덕원예술고등학교,고등학교,서울특별시 강서구 강서로45길 91-44 . 덕원예술고등학교 (내발산동),37.54968747,126.8283115,강서구
선유고등학교,고등학교,서울특별시 영등포구 선유로 227 . 선유고등학교 (양평동4가),37.53372028,126.8949169,영등포구
덕일전자공업고등학교,고등학교,서울특별시 구로구 서해안로21길 5-12 (오류동),37.49029396,126.8371091,구로구
건국대학교사범대학부속고등학교,고등학교,서울특별시 광진구 능동로 120 . 건국대학교사범대학부속고등학교 (화양동),37.54022482,127.0804186,광진구
충암고등학교,고등학교,서울특별시 은평구 가좌로5길 5 (응암동),37.58485183,126.9212301,은평구
상암고등학교,고등학교,서울특별시 마포구 월드컵북로 445 (상암동),37.58138322,126.8838273,마포구
서울동산고등학교,고등학교,서울특별시 노원구 공릉로 257 (공릉동),37.63020748,127.0750741,노원구
이화여자대학교사범대학부속이화금란고등학교,고등학교,서울특별시 서대문구 성산로 560 . 이대부속고등학교 (대신동),37.56596828,126.9473028,서대문구
현대고등학교,고등학교,서울특별시 강남구 압구정로 127 (압구정동),37.52512278,127.0226425,강남구
잠신고등학교,고등학교,서울특별시 송파구 잠실로 24 . 잠신고등학교 (잠실동),37.51526167,127.0889878,송파구
성남고등학교,고등학교,서울특별시 동작구 대방동길 74 (대방동),37.50518496,126.9263176,동작구
금옥여자고등학교,고등학교,서울특별시 양천구 신정로 213 (신정동),37.51104075,126.8445702,양천구
양천고등학교,고등학교,서울특별시 양천구 신정로14길 13 (신정동.양천고등학교),37.50901425,126.8457829,양천구
남강고등학교,고등학교,서울특별시 관악구 난곡로34길 80 (신림동.남강중고등학교),37.47242239,126.925555,관악구
구로고등학교,고등학교,서울특별시 구로구 가마산로27길 45 . 구로고등학교 (구로동),37.49864368,126.8900126,구로구
휘문고등학교,고등학교,서울특별시 강남구 역삼로 541 (대치동),37.50492792,127.0627984,강남구
명덕여자고등학교,고등학교,서울특별시 강서구 강서로47길 34-10 (내발산동),37.55410155,126.8340788,강서구
서일문화예술고등학교,고등학교,서울특별시 종로구 지봉로17길 49 . 서일국제경영고등학교 (창신동. 서일국제경영고등학교),37.57951723,127.0127598,종로구
한강미디어고등학교,고등학교,서울특별시 영등포구 선유로55길 22 (양평동4가.한강미디어고등학교),37.5389561,126.8975045,영등포구
경기고등학교,고등학교,서울특별시 강남구 영동대로 643 . 경기고등학교 (삼성동),37.51712417,127.0559391,강남구
문현고등학교,고등학교,서울특별시 송파구 충민로 115 (장지동),37.48106969,127.1290343,송파구
한성과학고등학교,고등학교,서울특별시 서대문구 통일로 279-79 . 한성과학고등학교 (현저동),37.57598593,126.9528402,서대문구
성동글로벌경영고등학교,고등학교,서울특별시 중구 퇴계로 375 (신당동. 성동글로벌경영고등학교),37.56564434,127.0131717,중구
일신여자상업고등학교,고등학교,서울특별시 송파구 송파대로38길 8 (송파동.일신여자상업고등학교),37.50181658,127.11436,송파구
중산고등학교,고등학교,서울특별시 강남구 일원로14길 22 . 중산고등학교 (일원동),37.48545837,127.0807166,강남구
보성고등학교,고등학교,서울특별시 송파구 양재대로 1278 (방이동.보성중고등학교),37.51962037,127.1347447,송파구
잠실여자고등학교,고등학교,서울특별시 송파구 송파대로38길 8 (송파동) 잠실여자고등학교,37.50229735,127.1130388,송파구
중앙대학교사범대학부속고등학교,고등학교,서울특별시 강남구 선릉로 207 . 중앙대학교사범대학부속고등학교 (도곡동),37.49221278,127.052077,강남구
청담고등학교,고등학교,서울특별시 강남구 압구정로 419 . 청담고등학교 (압구정동. 청담고등학교),37.52817117,127.0433883,강남구
월계고등학교,고등학교,서울특별시 노원구 초안산로5길 66 (월계동.월계고등학교),37.63156896,127.0486715,노원구
대일외국어고등학교,고등학교,서울특별시 성북구 서경로 116 대일외국어고등학교 (정릉동),37.61372361,127.0139551,성북구
오금고등학교,고등학교,서울특별시 송파구 중대로 247 (오금동),37.50435687,127.1293872,송파구
동구마케팅고등학교,고등학교,서울특별시 성북구 성북로8길 71 . 동구마케팅고등학교 (성북동),37.59318716,127.0066941,성북구
압구정고등학교,고등학교,서울특별시 강남구 압구정로39길 20 . 압구정고등학교 (압구정동),37.53087081,127.0328538,강남구
서울관광고등학교,고등학교,서울특별시 관악구 은천로15길 25 (봉천동.서울관광고등학교),37.48823521,126.9433831,관악구
서울체육고등학교,고등학교,서울특별시 송파구 강동대로 232 . 서울체육고등학교 (방이동),37.52175897,127.1304069,송파구
중동고등학교,고등학교,서울특별시 강남구 일원로 7 . 중동고등학교 (일원동),37.49313402,127.080769,강남구
덕수고등학교,고등학교,서울특별시 성동구 왕십리로 199 (행당동),37.55545857,127.0421425,성동구
홍익대학교사범대학부속고등학교,고등학교,서울특별시 성북구 성북로14가길 23 (성북동.홍익대학교부속중고등학교),37.59432254,127.0038423,성북구
창덕여자고등학교,고등학교,서울특별시 송파구 양재대로 1240 . 창덕여자고등학교 (방이동),37.51592419,127.1401446,송파구
휘봉고등학교,고등학교,서울특별시 동대문구 한천로 290 (휘경동),37.58647725,127.0685464,동대문구
숭실고등학교,고등학교,서울특별시 은평구 은평터널로7길 6 (신사동),37.59291809,126.904049,은평구
강서고등학교,고등학교,서울특별시 양천구 목동중앙남로 27 . 강서고등학교 (목동),37.53674853,126.8662863,양천구
반포고등학교,고등학교,서울특별시 서초구 고무래로 71 (반포동.반포고등학교),37.50204786,127.0165603,서초구
고려대학교사범대학부속고등학교,고등학교,서울특별시 성북구 정릉로 161 (정릉동),37.60980051,127.0014306,성북구
강서공업고등학교,고등학교,서울특별시 강서구 방화대로47길 9 (방화동.강서공업고등학교),37.57555541,126.8158624,강서구
자양고등학교,고등학교,서울특별시 광진구 뚝섬로37길 28 (자양동.자양고등학교),37.53554054,127.0729936,광진구
용산고등학교,고등학교,서울특별시 용산구 두텁바위로 60 (용산동2가.용산고등학교),37.54520417,126.9801563,용산구
성신여자고등학교,고등학교,서울특별시 성북구 동소문로26가길 80 (돈암동),37.59349704,127.0226632,성북구
서울문화고등학교,고등학교,서울특별시 도봉구 마들로 598 . 서울문화고등학교 (방학동),37.66342759,127.0476788,도봉구
서울공업고등학교,고등학교,서울특별시 동작구 대방동1길 46 . 서울공업고등학교 (대방동),37.50125175,126.9223834,동작구
영훈고등학교,고등학교,서울특별시 강북구 도봉로13가길 19 (미아동. 영훈학교),37.61359434,127.0277394,강북구
광성고등학교,고등학교,서울특별시 마포구 신수로8길 20 (신수동),37.54879699,126.9366887,마포구
미래산업과학고등학교,고등학교,서울특별시 노원구 덕릉로82길 54 (중계동),37.65904944,127.0790031,노원구
동양고등학교,고등학교,서울특별시 강서구 허준로 50 (가양동.동양고등학교),37.56893352,126.8475353,강서구
금천고등학교,고등학교,서울특별시 금천구 시흥대로38길 26 (시흥동.금천고등학교),37.44480673,126.905668,금천구
영신간호비즈니스고등학교,고등학교,서울특별시 노원구 중계로16나길 13 영신간호비즈니스고등학교 (중계동),37.65273814,127.083205,노원구
미림여자고등학교,고등학교,서울특별시 관악구 호암로 546 .  미림여자고등학교 (신림동),37.46740652,126.9326337,관악구
보인고등학교,고등학교,서울특별시 송파구 오금로49길 18 . 보인고등학교 (오금동),37.49721807,127.1383815,송파구
중앙여자고등학교,고등학교,서울특별시 서대문구 북아현로11가길 7 (북아현동),37.56209451,126.9525925,서대문구
한성고등학교,고등학교,서울특별시 서대문구 북아현로1길 24 (북아현동),37.55973279,126.9544615,서대문구
성암국제무역고등학교,고등학교,서울특별시 강북구 도봉로29길 52 (미아동. 성암국제무역고등학교),37.62089331,127.024471,강북구
하나고등학교,고등학교,서울특별시 은평구 연서로 535 . 하나고등학교 (진관동),37.64130051,126.9370617,은평구
목동고등학교,고등학교,서울특별시 양천구 목동동로2길 68 . 목동고등학교 (신정동),37.50878128,126.860143,양천구
문정고등학교,고등학교,서울특별시 송파구 송이로34길 62 (문정동.문정고등학교),37.48467577,127.1271371,송파구
유한공업고등학교,고등학교,서울특별시 구로구 경인로 8 (항동. 유한공업고등학교),37.48791416,126.8233682,구로구
서울외국어고등학교,고등학교,서울특별시 도봉구 덕릉로66길 22 (창동),37.64528363,127.0519514,도봉구
관악고등학교,고등학교,서울특별시 영등포구 영등포로6길 26 (양평동2가),37.52144634,126.8829505,영등포구
서울예술고등학교,고등학교,서울특별시 종로구 평창문화로 70 (평창동),37.60569641,126.9689097,종로구
서울공연예술고등학교,고등학교,서울특별시 구로구 오리로22나길 16-26 . 서울공연예술고등학교 (궁동),37.50008478,126.8325569,구로구
은평고등학교,고등학교,서울특별시 은평구 갈현로15길 47 (구산동. 은평고등학교),37.6090751,126.9057368,은평구
신목고등학교,고등학교,서울특별시 양천구 안양천로 739 (신정동.신목고등학교),37.51261089,126.8737362,양천구
잠실고등학교,고등학교,서울특별시 송파구 올림픽로33길 71 . 잠실고등학교 (신천동),37.5224532,127.1061269,송파구
성동공업고등학교,고등학교,서울특별시 중구 다산로 290 (흥인동),37.56850068,127.0172917,중구
국립국악고등학교,고등학교,서울특별시 강남구 개포로22길 65 (개포동. 국립국악고등학교),37.47642432,127.051273,강남구
리라아트고등학교,고등학교,서울특별시 중구 소파로2길 24 (예장동),37.55711546,126.988252,중구
영신여자고등학교,고등학교,서울특별시 노원구 중계로16나길 13 . 영신여자고등학교 (중계동),37.65232025,127.0832893,노원구
이화여자고등학교,고등학교,서울특별시 중구 정동길 . 26 (정동),37.56472348,126.970326,중구
한국삼육고등학교,고등학교,서울특별시 노원구 화랑로 815 (공릉동),37.64052437,127.1084289,노원구
숭문고등학교,고등학교,서울특별시 마포구 숭문길 99 (숭문중고등학교. 대흥동),37.55087275,126.9457596,마포구
창동고등학교,고등학교,서울특별시 도봉구 노해로62길 7 (창동. 창동고등학교),37.65079797,127.0385983,도봉구
세명컴퓨터고등학교,고등학교,서울특별시 은평구 통일로92가길 33 (불광동.세명컴퓨터고등학교),37.62755921,126.9235283,은평구
서라벌고등학교,고등학교,서울특별시 노원구 한글비석로5길 18 . (중계1동 313. 서라벌고등학교),37.64510755,127.0754098,노원구
대신고등학교,고등학교,서울특별시 종로구 사직로 9 (행촌동),37.57361482,126.962019,종로구
혜원여자고등학교,고등학교,서울특별시 중랑구 봉우재로58길 39 (망우동),37.59312555,127.096809,중랑구
대원외국어고등학교,고등학교,서울특별시 광진구 용마산로22길 26 . 대원외국어고등학교 (중곡동),37.5636165,127.0891701,광진구
영일고등학교,고등학교,서울특별시 강서구 등촌로51가길 26 . 영일고등학교 (등촌동),37.54777198,126.8617019,강서구
서문여자고등학교,고등학교,서울특별시 서초구 동광로12길 84(방배동) . 서문여자고등학교 (방배동. 서문여자중고등학교),37.48953343,126.9854276,서초구
송곡여자고등학교,고등학교,서울특별시 중랑구 양원역로 67 . 송곡여자고등학교 (망우동),37.60676073,127.1047379,중랑구
한양공업고등학교,고등학교,서울특별시 중구 을지로 299 . 한양공업고등학교 (신당동),37.56537604,127.0116174,중구
광운인공지능고등학교,고등학교,서울특별시 노원구 광운로1길 24 (월계동.광운중학교/전자공업고등학교),37.62079058,127.0562873,노원구
진관고등학교,고등학교,서울특별시 은평구 진관4로 26 (진관동),37.64314467,126.9245156,은평구
서울전자고등학교,고등학교,서울특별시 서초구 과천대로 852-23 (방배동),37.46966285,126.9883284,서초구
서울방송고등학교,고등학교,서울특별시 성동구 동호로5길 131 (옥수동),37.54764081,127.0106485,성동구
세화여자고등학교,고등학교,서울특별시 서초구 신반포로 56-7 (반포동. 세화여자고등학교),37.50219492,126.9932967,서초구
광신고등학교,고등학교,서울특별시 관악구 광신길 141 (신림동.광신중고등학교),37.46466972,126.925711,관악구
경복여자고등학교,고등학교,서울특별시 강서구 화곡로63길 40 (등촌동),37.55853046,126.8508495,강서구
혜성여자고등학교,고등학교,서울특별시 노원구 노원로16길 2 (하계동.혜성여자고등학교),37.64124327,127.0739477,노원구
한세사이버보안고등학교,고등학교,서울특별시 마포구 마포대로11길 44-80 (아현동),37.55178983,126.9520321,마포구
명덕외국어고등학교,고등학교,서울특별시 강서구 강서로47길 34-10 . 명덕외국어고등학교 (내발산동.명덕여자고등학교),37.55413149,126.8333317,강서구
진선여자고등학교,고등학교,서울특별시 강남구 선릉로85길 27 (진선여자고등학교.역삼동),37.50185588,127.0469382,강남구
경기여자고등학교,고등학교,서울특별시 강남구 삼성로 29 . 경기여자고등학교 (개포동),37.48667354,127.065823,강남구
창문여자고등학교,고등학교,서울특별시 강북구 월계로 61 . 창문여자고등학교 (미아동),37.61335506,127.0363372,강북구
선정고등학교,고등학교,서울특별시 은평구 서오릉로20길 19 . 선정고등학교 (갈현동),37.61800407,126.908824,은평구
선일빅데이터고등학교,고등학교,서울특별시 은평구 갈현로29길 27 . 선일이비즈니스고등학교 (갈현동),37.62033713,126.9121292,은평구
신일고등학교,고등학교,서울특별시 강북구 솔매로49길 20 (미아동.신일중고등학교),37.62840477,127.0276808,강북구
성보고등학교,고등학교,서울특별시 관악구 남부순환로156길 39 (신림동.성보고등학교),37.47989505,126.9198499,관악구
면목고등학교,고등학교,서울특별시 중랑구 용마산로72길 36-14 (면목동.면목고등학교),37.5844889,127.0965917,중랑구
예림디자인고등학교,고등학교,서울특별시 구로구 오리로21길 2 . 예림디자인고등학교 (궁동),37.50001841,126.8274173,구로구
세종과학고등학교,고등학교,서울특별시 구로구 오리로21길 79 (궁동),37.49617159,126.8275477,구로구
영등포여자고등학교,고등학교,서울특별시 영등포구 영등포로62길 13 . 영등포여자고등학교  (신길동)184-3,37.51524893,126.9151041,영등포구
청량고등학교,고등학교,서울특별시 동대문구 왕산로 303 (청량리동. 청량고등학교),37.58877714,127.0512584,동대문구
동일여자고등학교,고등학교,서울특별시 금천구 탑골로10길 45 (시흥동. 동일여자고등학교),37.45119609,126.9167323,금천구
숙명여자고등학교,고등학교,서울특별시 강남구 남부순환로 2807 . 숙명여자고등학교 (도곡동),37.49040312,127.0523128,강남구
서울매그넷고등학교,고등학교,서울특별시 금천구 탑골로10길 45 (시흥동. 동일여자상업고등학교),37.45086278,126.916191,금천구
서울신정고등학교,고등학교,서울특별시 강서구 등촌로13아길 20 (화곡동. 서울신정고등학교),37.53846988,126.8572616,강서구
혜화여자고등학교,고등학교,서울특별시 강북구 인수봉로 127 (수유동. 혜화여자고등학교),37.63094021,127.0129418,강북구
보성여자고등학교,고등학교,서울특별시 용산구 신흥로3가길 66 보성여자고등학교 (용산동2가),37.54311147,126.9842996,용산구
중앙고등학교,고등학교,서울특별시 종로구 창덕궁길 164 (계동. 중앙고등학교),37.58400728,126.9868357,종로구
영등포고등학교,고등학교,서울특별시 동작구 등용로8길 5 (대방동.영등포고등학교),37.50834923,126.9340607,동작구
불암고등학교,고등학교,서울특별시 노원구 중계로 155 (중계동),37.64876781,127.080233,노원구
대동세무고등학교,고등학교,서울특별시 종로구 계동길 84-10 . 대동세무고등학교 (계동),37.58137766,126.9878764,종로구
대성고등학교,고등학교,서울특별시 은평구 갈현로29길 51-24 . 대성고등학교 (갈현동),37.62316122,126.9098186,은평구
잠일고등학교,고등학교,서울특별시 송파구 백제고분로 21 (잠실동),37.51441072,127.0824958,송파구
삼각산고등학교,고등학교,서울특별시 강북구 삼양로19길 40 (미아동.삼각산고등학교),37.61603925,127.0201333,강북구
서울세종고등학교,고등학교,서울특별시 강남구 광평로51길 36 서울세종고등학교 (수서동),37.48999885,127.1025991,강남구
서울아이티고등학교,고등학교,서울특별시 노원구 섬밭로 299 (중계동.서울아이티고등학교),37.64217644,127.0620111,노원구
송곡관광고등학교,고등학교,서울특별시 중랑구 양원역로 67 송곡관광고등학교(망우동),37.60652203,127.1053983,중랑구
신현고등학교,고등학교,서울특별시 중랑구 봉화산로 174 . 신현고등학교 (상봉동),37.6050089,127.0926531,중랑구
장충고등학교,고등학교,서울특별시 중구 동호로15길 93 장충고등학교,37.55261218,127.0060726,중구
정의여자고등학교,고등학교,서울특별시 도봉구 노해로49길 69 (쌍문동),37.65276889,127.031104,도봉구
화곡보건경영고등학교,고등학교,서울특별시 강서구 강서로45길 70 (내발산동),37.54913882,126.8327494,강서구
대원여자고등학교,고등학교,서울특별시 광진구 용마산로22길 26 . 대원여자고등학교 (중곡동),37.56249619,127.0894052,광진구
홍익대학교사범대학부속여자고등학교,고등학교,서울특별시 마포구 성미산로 51 (성산동. 여자고등학교),37.56029681,126.9126261,마포구
배화여자고등학교,고등학교,서울특별시 종로구 필운대로1길 34 (필운동.배화여자고등학교),37.57868257,126.9668658,종로구
구암고등학교,고등학교,서울특별시 관악구 성현로 57 (봉천동.구암고등학교),37.49233121,126.9503339,관악구
인창고등학교,고등학교,서울특별시 서대문구 경기대로 65 . 인창고등학교 (충정로2가),37.56541846,126.9634652,서대문구
대진고등학교,고등학교,서울특별시 노원구 공릉로62가길 47 . 대진고등학교 (하계동),37.63760491,127.0752279,노원구
무학여자고등학교,고등학교,서울특별시 성동구 고산자로 197 무학여자고등학교,37.55726298,127.0333503,성동구
영신고등학교,고등학교,서울특별시 영등포구 대방천로14길 18 (신길동. 영신고등학교),37.49755151,126.9096762,영등포구
양정고등학교,고등학교,서울특별시 양천구 안양천로 1039 (목동.양정고등학교),37.53485024,126.8868481,양천구
성심여자고등학교,고등학교,서울특별시 용산구 원효로19길 49 . 성심여자고등학교 (원효로4가),37.53445137,126.9536579,용산구
백암고등학교,고등학교,서울특별시 양천구 신정로13길 16 . 백암고등학교 (신정동),37.51168474,126.8442901,양천구
마포고등학교,고등학교,서울특별시 강서구 화곡로 403 (등촌동.마포고등학교),37.5598182,126.8533855,강서구
배재고등학교,고등학교,서울특별시 강동구 고덕로 227 (고덕동.배재중 고등학교),37.55612853,127.1508514,강동구
누원고등학교,고등학교,서울특별시 도봉구 마들로 849 . 누원고등학교 (도봉동),37.68533755,127.0504602,도봉구
영동일고등학교,고등학교,서울특별시 송파구 석촌호수로 93 . 영동일고등학교 (잠실동),37.51003447,127.0897718,송파구
경기기계공업고등학교,고등학교,서울특별시 노원구 공릉로 264 (하계동),37.63316347,127.07456,노원구
영등포공업고등학교,고등학교,서울특별시 강서구 허준로5길 15 (가양동),37.56918699,126.8503868,강서구
한양대학교사범대학부속고등학교,고등학교,서울특별시 성동구 마조로 42 (사근동) 한양대학교사범대학부속고등학교,37.56179611,127.0440947,성동구
한영외국어고등학교,고등학교,서울특별시 강동구 동남로 832 (상일동),37.54813415,127.1572203,강동구
서울디자인고등학교,고등학교,서울특별시 마포구 백범로 139 서울디자인고등학교,37.54692404,126.9480356,마포구
신도고등학교,고등학교,서울특별시 은평구 통일로 961 (진관동),37.62934573,126.9184892,은평구
상명고등학교,고등학교,서울특별시 노원구 덕릉로 553 . 상명고등학교 (중계동),37.64963116,127.0682567,노원구
수명고등학교,고등학교,서울특별시 강서구 수명로2길 15 . 수명고등학교 (내발산동),37.54968985,126.8248597,강서구
청원고등학교,고등학교,서울특별시 노원구 한글비석로 506 . 청원고등학교 (상계동),37.66666861,127.0630728,노원구
서울국제고등학교,고등학교,서울특별시 종로구 성균관로13길 40 . 서울국제고 (명륜1가),37.59120677,126.9961734,종로구
선린인터넷고등학교,고등학교,서울특별시 용산구 원효로97길 33-4 (청파동3가),37.54278138,126.9670484,용산구
서울컨벤션고등학교,고등학교,서울특별시 강동구 동남로 964 . 서울컨벤션고등학교 (고덕동),37.5592845,127.1580303,강동구
경복고등학교,고등학교,서울특별시 종로구 자하문로28가길 9 . 경복고등학교 (청운동.경복고등학교),37.58681378,126.9713519,종로구
선화예술고등학교,고등학교,서울특별시 광진구 천호대로 664 (능동),37.55010302,127.0877027,광진구
동성고등학교,고등학교,서울특별시 종로구 대학로 156 (혜화동.동성중고교),37.58507556,127.0030619,종로구
영파여자고등학교,고등학교,서울특별시 송파구 올림픽로 565 . 영파여자고등학교 (풍납동.영파여자고등학교),37.53205276,127.1198174,송파구
광남고등학교,고등학교,서울특별시 광진구 아차산로70길 17-16 . 광남고등학교 (광장동. 광남고등학교),37.54128129,127.1020414,광진구
언남고등학교,고등학교,서울특별시 서초구 동산로13길 35 . 언남고등학교(양재동.언남고등학교),37.47289781,127.043131,서초구
