Legion_Name,Name,Kind,Distance,Class,latitude,longitude,adress,New_adress
서초구,방배,2호선,,Subway,37.4870964,126.9958157,서울특별시 서초구 방배동 912-14 방배역(2호선),서울특별시 서초구 방배로 지하80(방배동)
동작구,사당,2호선,,Subway,37.4798074,126.9772568,서울특별시 동작구 사당동 1129 사당역(2호선),서울특별시 동작구 남부순환로 지하2089(사당동)
관악구,낙성대(강감찬),2호선,,Subway,37.4799015,126.9404631,서울특별시 관악구 봉천동 1693-39 낙성대역(2호선),서울특별시 관악구 남부순환로 지하1928(봉천동)
관악구,서울대입구(관악구청),2호선,,Subway,37.4799015,126.9404631,서울특별시 관악구 봉천동 979-2 서울대입구역(2호선),서울특별시 관악구 남부순환로 지하1822(봉천동)
관악구,신림,2호선,,Subway,37.4867897,126.9276112,서울특별시 관악구 신림동 1467-10 신림역(2호선),서울특별시 관악구 남부순환로 지하1614(신림동)
동작구,신대방,2호선,,Subway,37.487549,126.9129603,서울특별시 동작구 신대방동 643-1 신대방역(2호선),서울특별시 동작구 대림로 2(신대방동)
구로구,구로디지털단지,2호선,,Subway,37.485363,126.9010775,서울특별시 구로구 구로동 810-3 구로디지털단지역(2호선),서울특별시 구로구 도림천로 477(구로동)
구로구,대림(구로구청),2호선,,Subway,37.4934315,126.8947998,서울특별시 구로구 구로동 1204 대림역(2호선),서울특별시 구로구 도림천로 351(구로동)
구로구,신도림,2호선,,Subway,37.5088099,126.8912061,서울특별시 구로구 신도림동 460-26 신도림역(2호선),서울특별시 구로구 새말로 지하 117-21(신도림동)
영등포구,문래,2호선,,Subway,37.518811,126.8996216,서울특별시 영등포구 문래동3가 68-1 문래역(2호선),서울특별시 영등포구 당산로 지하28(문래동3가)
영등포구,영등포구청,2호선,,Subway,37.5265942,126.8984636,서울특별시 영등포구 당산동3가 270-1 영등포구청역(2호선),서울특별시 영등포구 당산로 지하121(당산동3가)
영등포구,당산,2호선,,Subway,37.5346602,126.9028802,서울특별시 영등포구 당산동 6가 323-1 당산역(2호선),서울특별시 영등포구 당산로 229(당산동6가)
마포구,합정,2호선,,Subway,37.554252,126.920258,서울특별시 마포구 서교동 393 합정역(2호선),서울특별시 마포구 양화로 지하55(서교동)
마포구,홍대입구,2호선,,Subway,37.5563194,126.9224078,서울특별시 마포구 동교동 165 홍대입구역(2호선),서울특별시 마포구 양화로 지하160(동교동)
마포구,신촌(지하),2호선,,Subway,37.5543865,126.9377806,서울특별시 마포구 노고산동 31-11 신촌역(2호선),서울특별시 마포구 신촌로 지하90(노고산동)
마포구,이대,2호선,,Subway,37.5469511,126.9438905,서울특별시 마포구 염리동 8-85 이대역(2호선),서울특별시 마포구 신촌로 지하180(염리동)
마포구,아현,2호선,,Subway,37.5543934,126.9568563,서울특별시 마포구 아현동 354-23 아현역(2호선),서울특별시 마포구 신촌로 지하270(아현동)
서대문구,충정로(경기대입구),2호선,,Subway,37.5634497,126.9611328,서울특별시 서대문구 충정로3가 319-1 충정로역(2호선),서울특별시 서대문구 서소문로 지하17(충정로3가)
성동구,용답,2호선,,Subway,37.5669045,127.0496653,서울특별시 성동구 용답동 127 용답역(2호선),서울특별시 성동구 용답길 86(용답동)
성동구,신답,2호선,,Subway,37.5706952,127.0454382,서울특별시 성동구 용답동 129-2 신답역(2호선),서울특별시 성동구 천호대로 232(용답동)
동대문구,신설동,2호선,,Subway,37.578486,127.0270996,서울특별시 동대문구 신설동 76-5 신설동역(2호선),서울특별시 동대문구 왕산로 지하 1(신설동)
구로구,도림천,2호선,,Subway,37.5142835,126.8829718,서울특별시 구로구 신도림동 323-16 도림천역(2호선),서울특별시 구로구 경인로67길 160(신도림동)
양천구,양천구청,2호선,,Subway,37.5113363,126.8630691,서울특별시 양천구 신정동 276-7 양천구청역(2호선),서울특별시 양천구 목동로3길 지하33(신정동)
양천구,신정네거리,2호선,,Subway,37.5195255,126.8528661,서울특별시 양천구 신정동 1231 신정네거리역(2호선),서울특별시 양천구 중앙로 지하261(신정동)
동대문구,용두(동대문구청),2호선,,Subway,37.5723955,127.0340943,서울특별시 동대문구 용두동 47-1 용두역(2호선),서울특별시 동대문구 천호대로 지하129(용두동)
은평구,구파발,3호선,,Subway,37.6358242,126.9241625,서울특별시 은평구 진관동 67-26 구파발역(3호선),서울특별시 은평구 진관2로 지하15-25 (진관동)
은평구,연신내,3호선,,Subway,37.621541,126.913578,서울특별시 은평구 갈현동 397 연신내역(3호선),서울특별시 은평구 통일로 지하849(갈현동)
은평구,불광,3호선,,Subway,37.6120477,126.923359,서울특별시 은평구 대조동 13-10 불광역(3호선),서울특별시 은평구 통일로 지하723-1(대조동)
은평구,녹번,3호선,,Subway,37.6046138,126.9323836,서울특별시 은평구 녹번동 55 녹번역(3호선),서울특별시 은평구 통일로 지하602-1(녹번동)
서대문구,홍제,3호선,,Subway,37.5928868,126.9489057,서울특별시 서대문구 홍제동 161-1 홍제역(3호선),서울특별시 서대문구 통일로 지하440-1(홍제동)
서대문구,무악재,3호선,,Subway,37.5827071,126.9373416,서울특별시 서대문구 홍제동 26-1 무악재역(3호선),서울특별시 서대문구 통일로 지하361(홍제동)
서대문구,독립문,3호선,,Subway,37.5714211,126.9560102,서울특별시 서대문구 현저동 101 독립문역(3호선),서울특별시 서대문구 통일로 지하247(현저동)
종로구,경복궁(정부서울청사),3호선,,Subway,37.574115,126.9743671,서울특별시 종로구 적선동 81-1 경복궁역(3호선),서울특별시 종로구 사직로 지하130(적선동)
종로구,안국,3호선,,Subway,37.5772954,126.9840979,서울특별시 종로구 안국동 73-1 안국역(3호선),서울특별시 종로구 율곡로 지하62(안국동)
종로구,종로3가,3호선,,Subway,37.5720785,126.9920972,서울특별시 종로구 묘동 20-5 종로3가역(3호선),서울특별시 종로구 돈화문로 지하30(묘동)
중구,을지로3가,3호선,,Subway,37.5664076,126.9936319,서울특별시 중구 을지로3가 282-8 을지로3가역(3호선),서울특별시 중구 을지로 지하129(을지로3가)
중구,충무로,3호선,,Subway,37.5587734,126.9947209,서울특별시 중구 필동2가 16-2 충무로역(3호선),서울특별시 중구 퇴계로 지하214(필동2가)
중구,동대입구,3호선,,Subway,37.5605514,127.0057072,서울특별시 중구 장충동2가 199-3 동대입구역(3호선),서울특별시 중구 동호로 지하256(장충동2가)
중구,약수,3호선,,Subway,37.5640139,127.0183877,서울특별시 중구 신당동 369-44 약수역(3호선),서울특별시 중구 다산로 지하122(신당동)
성동구,금호,3호선,,Subway,37.5474644,127.0256553,서울특별시 성동구 금호동4가 1470 금호역(3호선),서울특별시 성동구 동호로 지하104(금호동4가)
성동구,옥수,3호선,,Subway,37.5400509,127.0177866,서울특별시 성동구 옥수동 168-1 옥수역(3호선),서울특별시 성동구 동호로 21(옥수동)
강남구,압구정,3호선,,Subway,37.5263577,127.0335584,서울특별시 강남구 신사동 668 압구정역(3호선),서울특별시 강남구 압구정로 지하172(신사동)
강남구,신사,3호선,,Subway,37.5210682,127.03414,서울특별시 강남구 신사동 667 신사역(3호선),서울특별시 강남구 도산대로 지하102(신사동)
서초구,잠원,3호선,,Subway,37.5126755,127.0107095,서울특별시 서초구 잠원동 100-1 잠원역(3호선),서울특별시 서초구 잠원로4길 지하46(잠원동)
서초구,고속터미널,3호선,,Subway,37.5054982,127.0011512,서울특별시 서초구 반포동 19-11 고속터미널역(3호선),서울특별시 서초구 신반포로 지하188(반포동)
서초구,"교대(법원, 검찰청)",3호선,,Subway,37.4910405,127.004581,서울특별시 서초구 서초동 1748-4 교대역(3호선),서울특별시 서초구 서초대로 지하294(서초동)
서초구,남부터미널(예술의전당),3호선,,Subway,37.4811404,127.025186,서울특별시 서초구 서초동 1748-30 남부터미널역(3호선),서울특별시 서초구 서초중앙로 지하31(서초동)
서초구,양재(서초구청),3호선,,Subway,37.4785654,127.0078252,서울특별시 서초구 서초동 1366-9 양재역(3호선),서울특별시 서초구 남부순환로 지하2585(서초동)
강남구,매봉,3호선,,Subway,37.4885906,127.0452757,서울특별시 강남구 도곡동 179-2 매봉역(3호선),서울특별시 강남구 남부순환로 지하2744(도곡동)
강남구,도곡,3호선,,Subway,37.4885906,127.0452757,서울특별시 강남구 도곡동 339-2 도곡역(3호선),서울특별시 강남구 남부순환로 지하2814(도곡동)
강남구,대치,3호선,,Subway,37.493556,127.061601,서울특별시 강남구 대치동 317-3 대치역(3호선),서울특별시 강남구 남부순환로 지하2952(대치동)
강남구,학여울,3호선,,Subway,37.493556,127.061601,서울특별시 강남구 대치동 514-3 학여울역(3호선),서울특별시 강남구 남부순환로 지하3104(대치동)
강남구,대청,3호선,,Subway,37.4881652,127.0828815,서울특별시 강남구 일원동 700-9 대청역(3호선),서울특별시 강남구 일원로 지하2(일원동)
강남구,일원,3호선,,Subway,37.4881652,127.0828815,서울특별시 강남구 일원동 717 일원역(3호선),서울특별시 강남구 일원로 지하121(일원동)
강남구,수서,3호선,,Subway,37.4874685,127.1013245,서울특별시 강남구 수서동 728 수서역(3호선),서울특별시 강남구 광평로 지하270(수서동)
송파구,가락시장,3호선,,Subway,37.4956865,127.1184047,서울특별시 송파구 가락동 184-23 가락시장역(3호선),서울특별시 송파구 송파대로 지하257(가락동)
송파구,경찰병원,3호선,,Subway,37.491717,127.115294,서울특별시 송파구 가락동 10-15 경찰병원역(3호선),서울특별시 송파구 중대로 지하149(가락동)
송파구,오금,3호선,,Subway,37.5041934,127.1344585,서울특별시 송파구 오금동 44-2 오금역(3호선),서울특별시 송파구 오금로 지하321(오금동)
노원구,당고개,4호선,,Subway,37.670607,127.0793321,서울특별시 노원구 상계동 111 당고개역(4호선),서울특별시 노원구 상계로 305(상계동)
노원구,상계,4호선,,Subway,37.6610573,127.0736304,서울특별시 노원구 상계동 156-203 상계역(4호선),서울특별시 노원구 상계로 182(상계동)
노원구,노원,4호선,,Subway,37.6561147,127.0623967,서울특별시 노원구 상계동 602-5 노원역(4호선),서울특별시 노원구 상계로 69-1(상계동)
도봉구,창동,4호선,,Subway,37.6533776,127.0476817,서울특별시 도봉구 창동 135-1 창동역(4호선),서울특별시 도봉구 마들로11길 77(창동)
도봉구,쌍문,4호선,,Subway,37.6675936,127.0403191,서울특별시 도봉구 창동 703-4 쌍문역(4호선),서울특별시 도봉구 도봉로 지하 486-1(창동)
강북구,수유(강북구청),4호선,,Subway,37.6290856,127.0277879,서울특별시 강북구 수유동 140 수유역(4호선),서울특별시 강북구 도봉로 지하338(수유동)
강북구,미아(서울사이버대학),4호선,,Subway,37.6290856,127.0277879,서울특별시 강북구 미아동 194-1 미아역(4호선),서울특별시 강북구 도봉로 지하198(미아동)
강북구,미아사거리 ,4호선,,Subway,37.6290856,127.0277879,서울특별시 강북구 미아동 66-1 미아사거리역(4호선),서울특별시 강북구 도봉로 지하50(미아동)
성북구,길음,4호선,,Subway,37.6085948,127.0220461,서울특별시 성북구 길음동 877-66 길음역(4호선),서울특별시 성북구 동소문로 지하248(길음동)
성북구,성신여대입구(돈암),4호선,,Subway,37.5935975,127.01756,서울특별시 성북구 동선동4가 1 성신여대입구역(4호선),서울특별시 성북구 동소문로 지하102(동선동4가)
성북구,한성대입구(삼선교),4호선,,Subway,37.5885903,127.0103548,서울특별시 성북구 삼선동1가 14 한성대입구역(4호선),서울특별시 성북구 삼선교로 지하1(삼선동1가)
종로구,혜화,4호선,,Subway,37.5816314,127.0008865,서울특별시 종로구 명륜4가 96-5 혜화역(4호선),서울특별시 종로구 대학로 지하120(명륜4가)
종로구,동대문,4호선,,Subway,37.5719508,127.0076798,서울특별시 종로구 종로6가 287-1 동대문역(4호선),서울특별시 종로구 율곡로 지하308(종로6가)
중구,동대문역사문화공원(DDP),4호선,,Subway,37.5637333,127.0085617,서울특별시 중구 광희동2가 9 동대문역사문화공원역(4호선),서울특별시 중구 장충단로 지하230(광희동2가)
중구,충무로,4호선,,Subway,37.5587734,126.9947209,서울특별시 중구 필동2가 16-2 충무로역(4호선),서울특별시 중구 퇴계로 지하214(필동2가)
중구,명동,4호선,,Subway,37.5617173,126.987815,서울특별시 중구 충무로2가 109-2 명동역(4호선),서울특별시 중구 퇴계로 지하126(충무로2가)
중구,회현(남대문시장),4호선,,Subway,37.5580788,126.9776197,서울특별시 중구 남창동 64-1 회현역(4호선),서울특별시 중구 퇴계로 지하54(남창동)
용산구,서울,4호선,,Subway,37.5520713,126.9724315,서울특별시 용산구 동자동 14-151 서울역 (4호선),서울특별시 용산구 한강대로 지하392(동자동)
용산구,숙대입구(갈월),4호선,,Subway,37.5454036,126.9723606,서울특별시 용산구 갈월동 16-7 숙대입구역(4호선),서울특별시 용산구 한강대로 지하306(갈월동)
용산구,삼각지,4호선,,Subway,37.5325443,126.9747393,서울특별시 용산구 한강로1가 228-1 삼각지역(4호선),서울특별시 용산구 한강대로 지하180(한강로1가)
용산구,신용산,4호선,,Subway,37.5306984,126.9707163,서울특별시 용산구 한강로2가 181 신용산역(4호선),서울특별시 용산구 한강대로 지하112(한강로2가)
용산구,이촌(국립중앙박물관),4호선,,Subway,37.5261469,126.9745744,서울특별시 용산구 용산동5가 17-112 이촌역(4호선),서울특별시 용산구 서빙고로 지하83(용산동5가)
동작구,동작(현충원),4호선,,Subway,37.5028599,126.9799855,서울특별시 동작구 동작동 327-1 동작역(4호선),서울특별시 동작구 현충로 257(동작동)
동작구,총신대입구(이수),4호선,,Subway,37.476559,126.981633,서울특별시 동작구 사당동 736-1 총신대입구(이수)역(4호선),서울특별시 동작구 동작대로 지하117(사당동)
동작구,사당,4호선,,Subway,37.476559,126.981633,서울특별시 동작구 사당동 588-44 사당역(4호선),서울특별시 동작구  동작대로 지하3(사당동)
